2024-04-16T17:44:37
Configurations(Methods):
Name,Touch Interfaces
config01,"Button00, TS05"
config02,"Slider00, TS15, TS14, TS13, TS12, TS01"
Logs:
"config01:Button00:Measurement Value",Baseline,Threshold,Touch ON/OFF Difference,Hysteresis,Status,"config02:Slider00:Status",Threshold,Resolution,TS15:Measurement Value,TS14:Measurement Value,TS13:Measurement Value,TS12:Measurement Value,TS01:Measurement Value
45754,36554,800,9200,10,1,-,-,-,-,-,-,-,-
45814,36554,800,9260,10,1,-,-,-,-,-,-,-,-
45855,36554,800,9301,10,1,-,-,-,-,-,-,-,-
45784,36554,800,9230,10,1,-,-,-,-,-,-,-,-
45778,36554,800,9224,10,1,-,-,-,-,-,-,-,-
45688,36554,800,9134,10,1,-,-,-,-,-,-,-,-
45689,36554,800,9135,10,1,-,-,-,-,-,-,-,-
45668,36554,800,9114,10,1,-,-,-,-,-,-,-,-
45658,36554,800,9104,10,1,-,-,-,-,-,-,-,-
45739,36554,800,9185,10,1,-,-,-,-,-,-,-,-
45751,36554,800,9197,10,1,-,-,-,-,-,-,-,-
45674,36554,800,9120,10,1,-,-,-,-,-,-,-,-
45623,36554,800,9069,10,1,-,-,-,-,-,-,-,-
45633,36554,800,9079,10,1,-,-,-,-,-,-,-,-
45634,36554,800,9080,10,1,-,-,-,-,-,-,-,-
45629,36554,800,9075,10,1,-,-,-,-,-,-,-,-
45691,36554,800,9137,10,1,-,-,-,-,-,-,-,-
45654,36554,800,9100,10,1,-,-,-,-,-,-,-,-
45605,36554,800,9051,10,1,-,-,-,-,-,-,-,-
45581,36554,800,9027,10,1,-,-,-,-,-,-,-,-
45549,36554,800,8995,10,1,-,-,-,-,-,-,-,-
45616,36554,800,9062,10,1,-,-,-,-,-,-,-,-
45611,36554,800,9057,10,1,-,-,-,-,-,-,-,-
45565,36554,800,9011,10,1,-,-,-,-,-,-,-,-
45750,36554,800,9196,10,1,-,-,-,-,-,-,-,-
45729,36554,800,9175,10,1,-,-,-,-,-,-,-,-
45685,36554,800,9131,10,1,-,-,-,-,-,-,-,-
45650,36554,800,9096,10,1,-,-,-,-,-,-,-,-
45596,36554,800,9042,10,1,-,-,-,-,-,-,-,-
45609,36554,800,9055,10,1,-,-,-,-,-,-,-,-
45563,36554,800,9009,10,1,-,-,-,-,-,-,-,-
45611,36554,800,9057,10,1,-,-,-,-,-,-,-,-
45627,36554,800,9073,10,1,-,-,-,-,-,-,-,-
45692,36554,800,9138,10,1,-,-,-,-,-,-,-,-
45667,36554,800,9113,10,1,-,-,-,-,-,-,-,-
45673,36554,800,9119,10,1,-,-,-,-,-,-,-,-
45610,36554,800,9056,10,1,-,-,-,-,-,-,-,-
45626,36554,800,9072,10,1,-,-,-,-,-,-,-,-
45640,36554,800,9086,10,1,-,-,-,-,-,-,-,-
45625,36554,800,9071,10,1,-,-,-,-,-,-,-,-
45643,36554,800,9089,10,1,-,-,-,-,-,-,-,-
45522,36554,800,8968,10,1,-,-,-,-,-,-,-,-
45560,36554,800,9006,10,1,-,-,-,-,-,-,-,-
45557,36554,800,9003,10,1,-,-,-,-,-,-,-,-
45564,36554,800,9010,10,1,-,-,-,-,-,-,-,-
45645,36554,800,9091,10,1,-,-,-,-,-,-,-,-
45651,36554,800,9097,10,1,-,-,-,-,-,-,-,-
45605,36554,800,9051,10,1,-,-,-,-,-,-,-,-
45587,36554,800,9033,10,1,-,-,-,-,-,-,-,-
45668,36554,800,9114,10,1,-,-,-,-,-,-,-,-
45703,36554,800,9149,10,1,-,-,-,-,-,-,-,-
45759,36554,800,9205,10,1,-,-,-,-,-,-,-,-
45723,36554,800,9169,10,1,-,-,-,-,-,-,-,-
45712,36554,800,9158,10,1,-,-,-,-,-,-,-,-
45743,36554,800,9189,10,1,-,-,-,-,-,-,-,-
45688,36554,800,9134,10,1,-,-,-,-,-,-,-,-
45656,36554,800,9102,10,1,-,-,-,-,-,-,-,-
45703,36554,800,9149,10,1,-,-,-,-,-,-,-,-
45722,36554,800,9168,10,1,-,-,-,-,-,-,-,-
45720,36554,800,9166,10,1,-,-,-,-,-,-,-,-
45660,36554,800,9106,10,1,-,-,-,-,-,-,-,-
45685,36554,800,9131,10,1,-,-,-,-,-,-,-,-
45779,36554,800,9225,10,1,-,-,-,-,-,-,-,-
45758,36554,800,9204,10,1,-,-,-,-,-,-,-,-
45811,36554,800,9257,10,1,-,-,-,-,-,-,-,-
45811,36554,800,9257,10,1,-,-,-,-,-,-,-,-
45818,36554,800,9264,10,1,-,-,-,-,-,-,-,-
45733,36554,800,9179,10,1,-,-,-,-,-,-,-,-
45733,36554,800,9179,10,1,-,-,-,-,-,-,-,-
45723,36554,800,9169,10,1,-,-,-,-,-,-,-,-
45677,36554,800,9123,10,1,-,-,-,-,-,-,-,-
45707,36554,800,9153,10,1,-,-,-,-,-,-,-,-
45614,36554,800,9060,10,1,-,-,-,-,-,-,-,-
45614,36554,800,9060,10,1,-,-,-,-,-,-,-,-
45724,36554,800,9170,10,1,-,-,-,-,-,-,-,-
45674,36554,800,9120,10,1,-,-,-,-,-,-,-,-
45674,36554,800,9120,10,1,-,-,-,-,-,-,-,-
45780,36554,800,9226,10,1,-,-,-,-,-,-,-,-
45699,36554,800,9145,10,1,-,-,-,-,-,-,-,-
45687,36554,800,9133,10,1,-,-,-,-,-,-,-,-
45674,36554,800,9120,10,1,-,-,-,-,-,-,-,-
45677,36554,800,9123,10,1,-,-,-,-,-,-,-,-
45689,36554,800,9135,10,1,-,-,-,-,-,-,-,-
45684,36554,800,9130,10,1,-,-,-,-,-,-,-,-
45688,36554,800,9134,10,1,-,-,-,-,-,-,-,-
45730,36554,800,9176,10,1,-,-,-,-,-,-,-,-
45714,36554,800,9160,10,1,-,-,-,-,-,-,-,-
45713,36554,800,9159,10,1,-,-,-,-,-,-,-,-
45664,36554,800,9110,10,1,-,-,-,-,-,-,-,-
45650,36554,800,9096,10,1,-,-,-,-,-,-,-,-
45672,36554,800,9118,10,1,-,-,-,-,-,-,-,-
45660,36554,800,9106,10,1,-,-,-,-,-,-,-,-
45639,36554,800,9085,10,1,-,-,-,-,-,-,-,-
45588,36554,800,9034,10,1,-,-,-,-,-,-,-,-
45627,36554,800,9073,10,1,-,-,-,-,-,-,-,-
45655,36554,800,9101,10,1,-,-,-,-,-,-,-,-
45647,36554,800,9093,10,1,-,-,-,-,-,-,-,-
45631,36554,800,9077,10,1,-,-,-,-,-,-,-,-
45614,36554,800,9060,10,1,-,-,-,-,-,-,-,-
45746,36554,800,9192,10,1,-,-,-,-,-,-,-,-
45728,36554,800,9174,10,1,-,-,-,-,-,-,-,-
45640,36554,800,9086,10,1,-,-,-,-,-,-,-,-
45696,36554,800,9142,10,1,-,-,-,-,-,-,-,-
45697,36554,800,9143,10,1,-,-,-,-,-,-,-,-
45712,36554,800,9158,10,1,-,-,-,-,-,-,-,-
45669,36554,800,9115,10,1,-,-,-,-,-,-,-,-
45654,36554,800,9100,10,1,-,-,-,-,-,-,-,-
45656,36554,800,9102,10,1,-,-,-,-,-,-,-,-
45726,36554,800,9172,10,1,-,-,-,-,-,-,-,-
45732,36554,800,9178,10,1,-,-,-,-,-,-,-,-
45733,36554,800,9179,10,1,-,-,-,-,-,-,-,-
45692,36554,800,9138,10,1,-,-,-,-,-,-,-,-
45627,36554,800,9073,10,1,-,-,-,-,-,-,-,-
45641,36554,800,9087,10,1,-,-,-,-,-,-,-,-
45604,36554,800,9050,10,1,-,-,-,-,-,-,-,-
45671,36554,800,9117,10,1,-,-,-,-,-,-,-,-
45710,36554,800,9156,10,1,-,-,-,-,-,-,-,-
45727,36554,800,9173,10,1,-,-,-,-,-,-,-,-
45707,36554,800,9153,10,1,-,-,-,-,-,-,-,-
45667,36554,800,9113,10,1,-,-,-,-,-,-,-,-
45648,36554,800,9094,10,1,-,-,-,-,-,-,-,-
45619,36554,800,9065,10,1,-,-,-,-,-,-,-,-
45646,36554,800,9092,10,1,-,-,-,-,-,-,-,-
45695,36554,800,9141,10,1,-,-,-,-,-,-,-,-
45760,36554,800,9206,10,1,-,-,-,-,-,-,-,-
45774,36554,800,9220,10,1,-,-,-,-,-,-,-,-
45735,36554,800,9181,10,1,-,-,-,-,-,-,-,-
45712,36554,800,9158,10,1,-,-,-,-,-,-,-,-
45704,36554,800,9150,10,1,-,-,-,-,-,-,-,-
45775,36554,800,9221,10,1,-,-,-,-,-,-,-,-
45805,36554,800,9251,10,1,-,-,-,-,-,-,-,-
45775,36554,800,9221,10,1,-,-,-,-,-,-,-,-
45795,36554,800,9241,10,1,-,-,-,-,-,-,-,-
45699,36554,800,9145,10,1,-,-,-,-,-,-,-,-
45709,36554,800,9155,10,1,-,-,-,-,-,-,-,-
45672,36554,800,9118,10,1,-,-,-,-,-,-,-,-
45665,36554,800,9111,10,1,-,-,-,-,-,-,-,-
45653,36554,800,9099,10,1,-,-,-,-,-,-,-,-
45610,36554,800,9056,10,1,-,-,-,-,-,-,-,-
45634,36554,800,9080,10,1,-,-,-,-,-,-,-,-
45588,36554,800,9034,10,1,-,-,-,-,-,-,-,-
45570,36554,800,9016,10,1,-,-,-,-,-,-,-,-
45629,36554,800,9075,10,1,-,-,-,-,-,-,-,-
45677,36554,800,9123,10,1,-,-,-,-,-,-,-,-
45649,36554,800,9095,10,1,-,-,-,-,-,-,-,-
45697,36554,800,9143,10,1,-,-,-,-,-,-,-,-
45626,36554,800,9072,10,1,-,-,-,-,-,-,-,-
45697,36554,800,9143,10,1,-,-,-,-,-,-,-,-
45647,36554,800,9093,10,1,-,-,-,-,-,-,-,-
45700,36554,800,9146,10,1,-,-,-,-,-,-,-,-
45735,36554,800,9181,10,1,-,-,-,-,-,-,-,-
45567,36554,800,9013,10,1,-,-,-,-,-,-,-,-
45608,36554,800,9054,10,1,-,-,-,-,-,-,-,-
45647,36554,800,9093,10,1,-,-,-,-,-,-,-,-
45735,36554,800,9181,10,1,-,-,-,-,-,-,-,-
45765,36554,800,9211,10,1,-,-,-,-,-,-,-,-
45767,36554,800,9213,10,1,-,-,-,-,-,-,-,-
45743,36554,800,9189,10,1,-,-,-,-,-,-,-,-
45712,36554,800,9158,10,1,-,-,-,-,-,-,-,-
45631,36554,800,9077,10,1,-,-,-,-,-,-,-,-
45636,36554,800,9082,10,1,-,-,-,-,-,-,-,-
45650,36554,800,9096,10,1,-,-,-,-,-,-,-,-
45743,36554,800,9189,10,1,-,-,-,-,-,-,-,-
45718,36554,800,9164,10,1,-,-,-,-,-,-,-,-
45702,36554,800,9148,10,1,-,-,-,-,-,-,-,-
45689,36554,800,9135,10,1,-,-,-,-,-,-,-,-
45657,36554,800,9103,10,1,-,-,-,-,-,-,-,-
45672,36554,800,9118,10,1,-,-,-,-,-,-,-,-
45672,36554,800,9118,10,1,-,-,-,-,-,-,-,-
45704,36554,800,9150,10,1,-,-,-,-,-,-,-,-
45670,36554,800,9116,10,1,-,-,-,-,-,-,-,-
45675,36554,800,9121,10,1,-,-,-,-,-,-,-,-
45702,36554,800,9148,10,1,-,-,-,-,-,-,-,-
45668,36554,800,9114,10,1,-,-,-,-,-,-,-,-
45711,36554,800,9157,10,1,-,-,-,-,-,-,-,-
45760,36554,800,9206,10,1,-,-,-,-,-,-,-,-
45784,36554,800,9230,10,1,-,-,-,-,-,-,-,-
45844,36554,800,9290,10,1,-,-,-,-,-,-,-,-
45761,36554,800,9207,10,1,-,-,-,-,-,-,-,-
45766,36554,800,9212,10,1,-,-,-,-,-,-,-,-
45818,36554,800,9264,10,1,-,-,-,-,-,-,-,-
45812,36554,800,9258,10,1,-,-,-,-,-,-,-,-
45839,36554,800,9285,10,1,-,-,-,-,-,-,-,-
45778,36554,800,9224,10,1,-,-,-,-,-,-,-,-
45775,36554,800,9221,10,1,-,-,-,-,-,-,-,-
45712,36554,800,9158,10,1,-,-,-,-,-,-,-,-
45718,36554,800,9164,10,1,-,-,-,-,-,-,-,-
45686,36554,800,9132,10,1,-,-,-,-,-,-,-,-
45668,36554,800,9114,10,1,-,-,-,-,-,-,-,-
45665,36554,800,9111,10,1,-,-,-,-,-,-,-,-
45662,36554,800,9108,10,1,-,-,-,-,-,-,-,-
45674,36554,800,9120,10,1,-,-,-,-,-,-,-,-
45703,36554,800,9149,10,1,-,-,-,-,-,-,-,-
45721,36554,800,9167,10,1,-,-,-,-,-,-,-,-
45746,36554,800,9192,10,1,-,-,-,-,-,-,-,-
45772,36554,800,9218,10,1,-,-,-,-,-,-,-,-
45756,36554,800,9202,10,1,-,-,-,-,-,-,-,-
45743,36554,800,9189,10,1,-,-,-,-,-,-,-,-
45807,36554,800,9253,10,1,-,-,-,-,-,-,-,-
45810,36554,800,9256,10,1,-,-,-,-,-,-,-,-
45813,36554,800,9259,10,1,-,-,-,-,-,-,-,-
45819,36554,800,9265,10,1,-,-,-,-,-,-,-,-
45760,36554,800,9206,10,1,-,-,-,-,-,-,-,-
45839,36554,800,9285,10,1,-,-,-,-,-,-,-,-
45784,36554,800,9230,10,1,-,-,-,-,-,-,-,-
45798,36554,800,9244,10,1,-,-,-,-,-,-,-,-
45818,36554,800,9264,10,1,-,-,-,-,-,-,-,-
45765,36554,800,9211,10,1,-,-,-,-,-,-,-,-
45758,36554,800,9204,10,1,-,-,-,-,-,-,-,-
45737,36554,800,9183,10,1,-,-,-,-,-,-,-,-
45766,36554,800,9212,10,1,-,-,-,-,-,-,-,-
45741,36554,800,9187,10,1,-,-,-,-,-,-,-,-
45745,36554,800,9191,10,1,-,-,-,-,-,-,-,-
45808,36554,800,9254,10,1,-,-,-,-,-,-,-,-
45864,36554,800,9310,10,1,-,-,-,-,-,-,-,-
45838,36554,800,9284,10,1,-,-,-,-,-,-,-,-
45783,36554,800,9229,10,1,-,-,-,-,-,-,-,-
45749,36554,800,9195,10,1,-,-,-,-,-,-,-,-
45811,36554,800,9257,10,1,-,-,-,-,-,-,-,-
45803,36554,800,9249,10,1,-,-,-,-,-,-,-,-
45793,36554,800,9239,10,1,-,-,-,-,-,-,-,-
45833,36554,800,9279,10,1,-,-,-,-,-,-,-,-
45794,36554,800,9240,10,1,-,-,-,-,-,-,-,-
45769,36554,800,9215,10,1,-,-,-,-,-,-,-,-
45734,36554,800,9180,10,1,-,-,-,-,-,-,-,-
45739,36554,800,9185,10,1,-,-,-,-,-,-,-,-
45825,36554,800,9271,10,1,-,-,-,-,-,-,-,-
45798,36554,800,9244,10,1,-,-,-,-,-,-,-,-
45859,36554,800,9305,10,1,-,-,-,-,-,-,-,-
45841,36554,800,9287,10,1,-,-,-,-,-,-,-,-
45843,36554,800,9289,10,1,-,-,-,-,-,-,-,-
45859,36554,800,9305,10,1,-,-,-,-,-,-,-,-
45851,36554,800,9297,10,1,-,-,-,-,-,-,-,-
45818,36554,800,9264,10,1,-,-,-,-,-,-,-,-
45776,36554,800,9222,10,1,-,-,-,-,-,-,-,-
45744,36554,800,9190,10,1,-,-,-,-,-,-,-,-
45725,36554,800,9171,10,1,-,-,-,-,-,-,-,-
45731,36554,800,9177,10,1,-,-,-,-,-,-,-,-
45722,36554,800,9168,10,1,-,-,-,-,-,-,-,-
45775,36554,800,9221,10,1,-,-,-,-,-,-,-,-
45746,36554,800,9192,10,1,-,-,-,-,-,-,-,-
45743,36554,800,9189,10,1,-,-,-,-,-,-,-,-
45770,36554,800,9216,10,1,-,-,-,-,-,-,-,-
45754,36554,800,9200,10,1,-,-,-,-,-,-,-,-
45770,36554,800,9216,10,1,-,-,-,-,-,-,-,-
45762,36554,800,9208,10,1,-,-,-,-,-,-,-,-
45805,36554,800,9251,10,1,-,-,-,-,-,-,-,-
45766,36554,800,9212,10,1,-,-,-,-,-,-,-,-
45761,36554,800,9207,10,1,-,-,-,-,-,-,-,-
45750,36554,800,9196,10,1,-,-,-,-,-,-,-,-
45763,36554,800,9209,10,1,-,-,-,-,-,-,-,-
45838,36554,800,9284,10,1,-,-,-,-,-,-,-,-
45804,36554,800,9250,10,1,-,-,-,-,-,-,-,-
45794,36554,800,9240,10,1,-,-,-,-,-,-,-,-
45834,36554,800,9280,10,1,-,-,-,-,-,-,-,-
45816,36554,800,9262,10,1,-,-,-,-,-,-,-,-
45766,36554,800,9212,10,1,-,-,-,-,-,-,-,-
45809,36554,800,9255,10,1,-,-,-,-,-,-,-,-
45815,36554,800,9261,10,1,-,-,-,-,-,-,-,-
45835,36554,800,9281,10,1,-,-,-,-,-,-,-,-
45807,36554,800,9253,10,1,-,-,-,-,-,-,-,-
45807,36554,800,9253,10,1,-,-,-,-,-,-,-,-
45798,36554,800,9244,10,1,-,-,-,-,-,-,-,-
45780,36554,800,9226,10,1,-,-,-,-,-,-,-,-
45759,36554,800,9205,10,1,-,-,-,-,-,-,-,-
45829,36554,800,9275,10,1,-,-,-,-,-,-,-,-
45765,36554,800,9211,10,1,-,-,-,-,-,-,-,-
45752,36554,800,9198,10,1,-,-,-,-,-,-,-,-
45832,36554,800,9278,10,1,-,-,-,-,-,-,-,-
45822,36554,800,9268,10,1,-,-,-,-,-,-,-,-
45826,36554,800,9272,10,1,-,-,-,-,-,-,-,-
45846,36554,800,9292,10,1,-,-,-,-,-,-,-,-
45854,36554,800,9300,10,1,-,-,-,-,-,-,-,-
45853,36554,800,9299,10,1,-,-,-,-,-,-,-,-
45837,36554,800,9283,10,1,-,-,-,-,-,-,-,-
45808,36554,800,9254,10,1,-,-,-,-,-,-,-,-
45834,36554,800,9280,10,1,-,-,-,-,-,-,-,-
45832,36554,800,9278,10,1,-,-,-,-,-,-,-,-
45812,36554,800,9258,10,1,-,-,-,-,-,-,-,-
45804,36554,800,9250,10,1,-,-,-,-,-,-,-,-
45817,36554,800,9263,10,1,-,-,-,-,-,-,-,-
45758,36554,800,9204,10,1,-,-,-,-,-,-,-,-
45770,36554,800,9216,10,1,-,-,-,-,-,-,-,-
45756,36554,800,9202,10,1,-,-,-,-,-,-,-,-
45752,36554,800,9198,10,1,-,-,-,-,-,-,-,-
45726,36554,800,9172,10,1,-,-,-,-,-,-,-,-
45730,36554,800,9176,10,1,-,-,-,-,-,-,-,-
45741,36554,800,9187,10,1,-,-,-,-,-,-,-,-
45791,36554,800,9237,10,1,-,-,-,-,-,-,-,-
45836,36554,800,9282,10,1,-,-,-,-,-,-,-,-
45833,36554,800,9279,10,1,-,-,-,-,-,-,-,-
45857,36554,800,9303,10,1,-,-,-,-,-,-,-,-
45837,36554,800,9283,10,1,-,-,-,-,-,-,-,-
45800,36554,800,9246,10,1,-,-,-,-,-,-,-,-
45843,36554,800,9289,10,1,-,-,-,-,-,-,-,-
45810,36554,800,9256,10,1,-,-,-,-,-,-,-,-
45774,36554,800,9220,10,1,-,-,-,-,-,-,-,-
45782,36554,800,9228,10,1,-,-,-,-,-,-,-,-
45789,36554,800,9235,10,1,-,-,-,-,-,-,-,-
45752,36554,800,9198,10,1,-,-,-,-,-,-,-,-
45744,36554,800,9190,10,1,-,-,-,-,-,-,-,-
45770,36554,800,9216,10,1,-,-,-,-,-,-,-,-
45761,36554,800,9207,10,1,-,-,-,-,-,-,-,-
45758,36554,800,9204,10,1,-,-,-,-,-,-,-,-
45723,36554,800,9169,10,1,-,-,-,-,-,-,-,-
45716,36554,800,9162,10,1,-,-,-,-,-,-,-,-
45703,36554,800,9149,10,1,-,-,-,-,-,-,-,-
45729,36554,800,9175,10,1,-,-,-,-,-,-,-,-
45789,36554,800,9235,10,1,-,-,-,-,-,-,-,-
45839,36554,800,9285,10,1,-,-,-,-,-,-,-,-
45871,36554,800,9317,10,1,-,-,-,-,-,-,-,-
45866,36554,800,9312,10,1,-,-,-,-,-,-,-,-
45858,36554,800,9304,10,1,-,-,-,-,-,-,-,-
45853,36554,800,9299,10,1,-,-,-,-,-,-,-,-
45862,36554,800,9308,10,1,-,-,-,-,-,-,-,-
45805,36554,800,9251,10,1,-,-,-,-,-,-,-,-
45791,36554,800,9237,10,1,-,-,-,-,-,-,-,-
45791,36554,800,9237,10,1,-,-,-,-,-,-,-,-
45828,36554,800,9274,10,1,-,-,-,-,-,-,-,-
45797,36554,800,9243,10,1,-,-,-,-,-,-,-,-
45782,36554,800,9228,10,1,-,-,-,-,-,-,-,-
45737,36554,800,9183,10,1,-,-,-,-,-,-,-,-
45769,36554,800,9215,10,1,-,-,-,-,-,-,-,-
45771,36554,800,9217,10,1,-,-,-,-,-,-,-,-
45781,36554,800,9227,10,1,-,-,-,-,-,-,-,-
45800,36554,800,9246,10,1,-,-,-,-,-,-,-,-
45799,36554,800,9245,10,1,-,-,-,-,-,-,-,-
45828,36554,800,9274,10,1,-,-,-,-,-,-,-,-
45769,36554,800,9215,10,1,-,-,-,-,-,-,-,-
45787,36554,800,9233,10,1,-,-,-,-,-,-,-,-
45792,36554,800,9238,10,1,-,-,-,-,-,-,-,-
45815,36554,800,9261,10,1,-,-,-,-,-,-,-,-
45890,36554,800,9336,10,1,-,-,-,-,-,-,-,-
45905,36554,800,9351,10,1,-,-,-,-,-,-,-,-
45881,36554,800,9327,10,1,-,-,-,-,-,-,-,-
45913,36554,800,9359,10,1,-,-,-,-,-,-,-,-
45938,36554,800,9384,10,1,-,-,-,-,-,-,-,-
45892,36554,800,9338,10,1,-,-,-,-,-,-,-,-
45904,36554,800,9350,10,1,-,-,-,-,-,-,-,-
45919,36554,800,9365,10,1,-,-,-,-,-,-,-,-
45932,36554,800,9378,10,1,-,-,-,-,-,-,-,-
46004,36554,800,9450,10,1,-,-,-,-,-,-,-,-
45928,36554,800,9374,10,1,-,-,-,-,-,-,-,-
45905,36554,800,9351,10,1,-,-,-,-,-,-,-,-
45911,36554,800,9357,10,1,-,-,-,-,-,-,-,-
45823,36554,800,9269,10,1,-,-,-,-,-,-,-,-
45878,36554,800,9324,10,1,-,-,-,-,-,-,-,-
45846,36554,800,9292,10,1,-,-,-,-,-,-,-,-
45832,36554,800,9278,10,1,-,-,-,-,-,-,-,-
45768,36554,800,9214,10,1,-,-,-,-,-,-,-,-
45752,36554,800,9198,10,1,-,-,-,-,-,-,-,-
45776,36554,800,9222,10,1,-,-,-,-,-,-,-,-
45783,36554,800,9229,10,1,-,-,-,-,-,-,-,-
45811,36554,800,9257,10,1,-,-,-,-,-,-,-,-
45810,36554,800,9256,10,1,-,-,-,-,-,-,-,-
45804,36554,800,9250,10,1,-,-,-,-,-,-,-,-
45791,36554,800,9237,10,1,-,-,-,-,-,-,-,-
45794,36554,800,9240,10,1,-,-,-,-,-,-,-,-
45803,36554,800,9249,10,1,-,-,-,-,-,-,-,-
45815,36554,800,9261,10,1,-,-,-,-,-,-,-,-
45764,36554,800,9210,10,1,-,-,-,-,-,-,-,-
45769,36554,800,9215,10,1,-,-,-,-,-,-,-,-
45755,36554,800,9201,10,1,-,-,-,-,-,-,-,-
45749,36554,800,9195,10,1,-,-,-,-,-,-,-,-
45838,36554,800,9284,10,1,-,-,-,-,-,-,-,-
45815,36554,800,9261,10,1,-,-,-,-,-,-,-,-
45925,36554,800,9371,10,1,-,-,-,-,-,-,-,-
45907,36554,800,9353,10,1,-,-,-,-,-,-,-,-
45857,36554,800,9303,10,1,-,-,-,-,-,-,-,-
45844,36554,800,9290,10,1,-,-,-,-,-,-,-,-
45829,36554,800,9275,10,1,-,-,-,-,-,-,-,-
45863,36554,800,9309,10,1,-,-,-,-,-,-,-,-
45864,36554,800,9310,10,1,-,-,-,-,-,-,-,-
45886,36554,800,9332,10,1,-,-,-,-,-,-,-,-
45897,36554,800,9343,10,1,-,-,-,-,-,-,-,-
45924,36554,800,9370,10,1,-,-,-,-,-,-,-,-
45968,36554,800,9414,10,1,-,-,-,-,-,-,-,-
45900,36554,800,9346,10,1,-,-,-,-,-,-,-,-
45869,36554,800,9315,10,1,-,-,-,-,-,-,-,-
45874,36554,800,9320,10,1,-,-,-,-,-,-,-,-
45808,36554,800,9254,10,1,-,-,-,-,-,-,-,-
45802,36554,800,9248,10,1,-,-,-,-,-,-,-,-
45801,36554,800,9247,10,1,-,-,-,-,-,-,-,-
45829,36554,800,9275,10,1,-,-,-,-,-,-,-,-
45838,36554,800,9284,10,1,-,-,-,-,-,-,-,-
45813,36554,800,9259,10,1,-,-,-,-,-,-,-,-
45806,36554,800,9252,10,1,-,-,-,-,-,-,-,-
45893,36554,800,9339,10,1,-,-,-,-,-,-,-,-
45834,36554,800,9280,10,1,-,-,-,-,-,-,-,-
45871,36554,800,9317,10,1,-,-,-,-,-,-,-,-
45813,36554,800,9259,10,1,-,-,-,-,-,-,-,-
45803,36554,800,9249,10,1,-,-,-,-,-,-,-,-
45793,36554,800,9239,10,1,-,-,-,-,-,-,-,-
45819,36554,800,9265,10,1,-,-,-,-,-,-,-,-
45837,36554,800,9283,10,1,-,-,-,-,-,-,-,-
45832,36554,800,9278,10,1,-,-,-,-,-,-,-,-
45779,36554,800,9225,10,1,-,-,-,-,-,-,-,-
45790,36554,800,9236,10,1,-,-,-,-,-,-,-,-
45799,36554,800,9245,10,1,-,-,-,-,-,-,-,-
45859,36554,800,9305,10,1,-,-,-,-,-,-,-,-
45853,36554,800,9299,10,1,-,-,-,-,-,-,-,-
45854,36554,800,9300,10,1,-,-,-,-,-,-,-,-
45873,36554,800,9319,10,1,-,-,-,-,-,-,-,-
45871,36554,800,9317,10,1,-,-,-,-,-,-,-,-
45854,36554,800,9300,10,1,-,-,-,-,-,-,-,-
45880,36554,800,9326,10,1,-,-,-,-,-,-,-,-
45837,36554,800,9283,10,1,-,-,-,-,-,-,-,-
45801,36554,800,9247,10,1,-,-,-,-,-,-,-,-
45824,36554,800,9270,10,1,-,-,-,-,-,-,-,-
45821,36554,800,9267,10,1,-,-,-,-,-,-,-,-
45819,36554,800,9265,10,1,-,-,-,-,-,-,-,-
45815,36554,800,9261,10,1,-,-,-,-,-,-,-,-
45857,36554,800,9303,10,1,-,-,-,-,-,-,-,-
45858,36554,800,9304,10,1,-,-,-,-,-,-,-,-
45866,36554,800,9312,10,1,-,-,-,-,-,-,-,-
45804,36554,800,9250,10,1,-,-,-,-,-,-,-,-
45800,36554,800,9246,10,1,-,-,-,-,-,-,-,-
45810,36554,800,9256,10,1,-,-,-,-,-,-,-,-
45839,36554,800,9285,10,1,-,-,-,-,-,-,-,-
45841,36554,800,9287,10,1,-,-,-,-,-,-,-,-
45837,36554,800,9283,10,1,-,-,-,-,-,-,-,-
45850,36554,800,9296,10,1,-,-,-,-,-,-,-,-
45821,36554,800,9267,10,1,-,-,-,-,-,-,-,-
45813,36554,800,9259,10,1,-,-,-,-,-,-,-,-
45838,36554,800,9284,10,1,-,-,-,-,-,-,-,-
45806,36554,800,9252,10,1,-,-,-,-,-,-,-,-
45802,36554,800,9248,10,1,-,-,-,-,-,-,-,-
45793,36554,800,9239,10,1,-,-,-,-,-,-,-,-
45790,36554,800,9236,10,1,-,-,-,-,-,-,-,-
45745,36554,800,9191,10,1,-,-,-,-,-,-,-,-
45765,36554,800,9211,10,1,-,-,-,-,-,-,-,-
45779,36554,800,9225,10,1,-,-,-,-,-,-,-,-
45766,36554,800,9212,10,1,-,-,-,-,-,-,-,-
45772,36554,800,9218,10,1,-,-,-,-,-,-,-,-
45746,36554,800,9192,10,1,-,-,-,-,-,-,-,-
45764,36554,800,9210,10,1,-,-,-,-,-,-,-,-
45783,36554,800,9229,10,1,-,-,-,-,-,-,-,-
45769,36554,800,9215,10,1,-,-,-,-,-,-,-,-
45799,36554,800,9245,10,1,-,-,-,-,-,-,-,-
45796,36554,800,9242,10,1,-,-,-,-,-,-,-,-
45829,36554,800,9275,10,1,-,-,-,-,-,-,-,-
45787,36554,800,9233,10,1,-,-,-,-,-,-,-,-
45805,36554,800,9251,10,1,-,-,-,-,-,-,-,-
45838,36554,800,9284,10,1,-,-,-,-,-,-,-,-
